flight_id,origin,scheduled_arrival,actual_arrival,airline,status,aircraft_type,departure_delay,arrival_delay,route_distance
UAL466-1746754773-fa-778p,Chicago O'Hare Intl,2025-05-11T17:47:00Z,2025-05-11T17:50:00Z,UAL,Arrived / Gate Arrival,B39M ,-300,-540,588
RPA3658-1746766826-airline-531p,Boston Logan Intl,2025-05-11T17:44:00Z,2025-05-11T17:48:16Z,RPA,Arrived / Gate Arrival,E170 ,-360,-1020,413
UAL951-1746767718-fa-646p,Brussels,2025-05-11T18:05:00Z,2025-05-11T17:44:00Z,UAL,Arrived / Gate Arrival,B77W ,-480,-1440,3886
UAL2228-1746730016-fa-370p,Charlotte/Douglas Intl,2025-05-11T15:44:00Z,2025-05-11T17:43:00Z,UAL,Arrived / Delayed,B737 ,7020,7080,322
RPA3428-1746766826-airline-741p,John Glenn Columbus Intl Airport,2025-05-11T17:51:00Z,2025-05-11T17:41:00Z,RPA,Arrived / Gate Arrival,E75L ,-600,-1080,299
UAL261-1746696309-fa-892p,Adolfo Suárez Madrid-Barajas,2025-05-11T17:33:00Z,2025-05-11T17:39:20Z,UAL,Arrived / Gate Arrival,B764 ,-60,-540,3810
UAL1970-1746726076-fa-1339p,Salt Lake City Intl,2025-05-11T17:39:00Z,2025-05-11T17:38:00Z,UAL,Arrived / Gate Arrival,B739 ,-720,240,1825
UAL947-1746696301-fa-1464p,Amsterdam Schiphol,2025-05-11T17:27:00Z,2025-05-11T17:33:13Z,UAL,Arrived / Gate Arrival,B763 ,-360,-720,3861
UAL749-1746696356-fa-1p,Geneva Cointrin Int'l,2025-05-11T17:19:00Z,2025-05-11T17:30:05Z,UAL,Arrived / Gate Arrival,B763 ,-240,-2340,4085
JZA8618-1746767538-airline-1281p,Toronto Pearson Int'l,2025-05-11T17:18:00Z,2025-05-11T17:28:01Z,JZA,Arrived / Gate Arrival,E75S ,-600,-840,346
T7MAHA-1746920976-ed-933p,Geneva Cointrin Int'l,2025-05-11T17:37:25Z,2025-05-11T17:26:43Z,,Arrived,GL7T ,-642,-642,4085
LXJ303-1746930417-sw-145p,West Virginia Intl Yeager,2025-05-11T16:34:00Z,2025-05-11T17:23:33Z,LXJ,Arrived,E55P ,3190,2973,227
JIA5543-1746768696-airline-4657p,Charlotte/Douglas Intl,2025-05-11T16:49:00Z,2025-05-11T17:17:12Z,JIA,Arrived / Gate Arrival,CRJ9 ,-60,120,322
DLH416-1746774012-airline-1473p,Frankfurt Int'l,2025-05-11T16:48:00Z,2025-05-11T17:15:01Z,DLH,Arrived / Gate Arrival,A343 ,1380,-180,4108
WUP824-1746960700-sw-2305p,Augusta Regional,2025-05-11T16:54:00Z,2025-05-11T17:12:42Z,WUP,Arrived,B350 ,16,1122,503
UCA4939-1746773799-airline-2648p,Ithaca Tompkins Intl,2025-05-11T11:14:00Z,2025-05-11T17:11:07Z,UCA,Arrived / Delayed,E145 ,21300,21300,251
EJA939-1746914425-sw-211p,Roanoke Rgnl,2025-05-11T16:48:00Z,2025-05-11T17:09:48Z,EJA,Arrived,C68A ,-1800,1308,292
UAL1101-1746762810-fa-651p,Denver Intl,2025-05-11T17:28:00Z,2025-05-11T17:07:00Z,UAL,Arrived / Gate Arrival,B739 ,-360,-660,1450
EJA454-1746909045-sw-632p,Boca Raton,2025-05-11T17:42:00Z,2025-05-11T17:06:15Z,EJA,Arrived,E55P ,-1800,-2145,883
CNS2112-1746964987-sw-576p,Raleigh-Durham Intl,2025-05-11T16:31:00Z,2025-05-11T16:46:15Z,CNS,Arrived,PC12 ,-64,915,254
RPA3495-1746768828-airline-2270p,Montreal-Trudeau,2025-05-11T16:21:00Z,2025-05-11T16:42:24Z,RPA,Arrived / Gate Arrival,E75L ,-480,-540,489
EJA409-1746910822-sw-600p,Blue Grass,2025-05-11T16:12:00Z,2025-05-11T16:29:40Z,EJA,Arrived,E55P ,-1800,1060,392
N33182-1746976378-adhoc-1527p,Albany Intl,2025-05-11T16:15:05Z,2025-05-11T16:19:16Z,UCA,Arrived,E145 ,0,251,325
VOS4326-1746959753-fa-834p,El Salvador Int'l,2025-05-11T15:51:13Z,2025-05-11T16:14:03Z,VOS,Arrived,A20N ,1168,1370,2126
SCX223-1746777134-airline-583p,Minneapolis/St Paul Intl,2025-05-11T16:10:00Z,2025-05-11T16:06:23Z,SCX,Arrived / Gate Arrival,B738 ,-420,-840,956
N983FA-1746973190-sw-315p,Lynchburg Rgnl,2025-05-11T16:12:00Z,2025-05-11T16:03:27Z,,Arrived,C172 ,-662,-513,164
AVA148-1746945565-sw-55p,El Dorado Int'l,2025-05-11T16:04:02Z,2025-05-11T16:02:10Z,AVA,Arrived,A20N ,-100,-112,2469
SKW3516-1746771468-airline-338p,Detroit Metro Wayne Co,2025-05-11T15:40:00Z,2025-05-11T16:00:00Z,SKW,Arrived / Gate Arrival,CRJ9 ,480,0,383
DAL1444-1746763850-fa-944p,Hartsfield-Jackson Intl,2025-05-11T15:37:00Z,2025-05-11T15:58:00Z,DAL,Arrived / Gate Arrival,A319 ,180,240,534
UAL2029-1746775624-airline-4042p,Chicago O'Hare Intl,2025-05-11T15:30:00Z,2025-05-11T15:57:12Z,UAL,Arrived / Gate Arrival,B752 ,1740,720,588
FFL387-1746920542-sw-530p,St Louis Lambert Intl,2025-05-11T15:36:00Z,2025-05-11T15:56:03Z,FFL,Arrived,CL35 ,1417,1203,695
RPA3543-1746768828-airline-2148p,Muhammad Ali Intl,2025-05-11T15:41:00Z,2025-05-11T15:52:12Z,RPA,Arrived / Gate Arrival,E75L ,-300,1032,451
